component_id,sum_of_max_gross_load_mw,max_of_sum_gross_load_mw,max_ramp,min_ramp,idxmax_ramp,idxmin_ramp,max_abs_ramp,idxmax_abs_ramp,EIA_UNIT_TYPE,capacity_CAMD,capacity_EIA,simple_CAMD_FUEL_TYPE_via_capacity,simple_EIA_FUEL_TYPE_via_capacity,simple_EIA_UNIT_TYPE,ramp_factor_CAMD,ramp_factor_EIA,ramp_factor_sum_max,ramp_factor_max_sum
103690,275.0,265.0,85.0,-121.0,2018-09-07 18:00:00+00:00,2019-04-19 21:00:00+00:00,121.0,2019-04-19 21:00:00+00:00,"('CA', 'CT')",205.0,279.29999999999995,gas,gas,combined_cycle,0.5902439024390244,0.4332259219477265,0.44,0.45660377358490567
103691,173.0,173.0,168.0,-168.0,2017-11-15 17:00:00+00:00,2017-11-16 14:00:00+00:00,168.0,2017-11-15 17:00:00+00:00,"('GT',)",170.0,170.0,gas,gas,gas_turbine,0.9882352941176471,0.9882352941176471,0.9710982658959537,0.9710982658959537
103692,99.0,99.0,88.0,-95.0,2015-08-02 22:00:00+00:00,2019-02-19 05:00:00+00:00,95.0,2019-02-19 05:00:00+00:00,"('GT',)",95.0,95.0,gas,gas,gas_turbine,1.0,1.0,0.9595959595959596,0.9595959595959596
103693,50.0,50.0,48.0,-50.0,2015-10-23 19:00:00+00:00,2015-05-29 23:00:00+00:00,50.0,2015-05-29 23:00:00+00:00,"('GT',)",61.0,61.0,gas,gas,gas_turbine,0.819672131147541,0.819672131147541,1.0,1.0
103694,50.0,50.0,48.0,-48.0,2018-03-06 13:00:00+00:00,2017-07-26 23:00:00+00:00,48.0,2018-03-06 13:00:00+00:00,"('GT',)",61.0,61.0,gas,gas,gas_turbine,0.7868852459016393,0.7868852459016393,0.96,0.96
103695,50.0,50.0,47.0,-48.0,2018-07-03 16:00:00+00:00,2016-10-05 23:00:00+00:00,48.0,2016-10-05 23:00:00+00:00,"('GT',)",61.0,61.0,gas,gas,gas_turbine,0.7868852459016393,0.7868852459016393,0.96,0.96
103696,50.0,50.0,46.0,-47.0,2017-01-07 12:00:00+00:00,2016-04-14 23:00:00+00:00,47.0,2016-04-14 23:00:00+00:00,"('GT',)",61.0,61.0,gas,gas,gas_turbine,0.7704918032786885,0.7704918032786885,0.94,0.94
103697,63.0,63.0,61.0,-57.0,2016-01-27 13:00:00+00:00,2016-01-27 15:00:00+00:00,61.0,2016-01-27 13:00:00+00:00,"('GT',)",103.2,51.5,gas,gas,gas_turbine,0.5910852713178294,1.1844660194174756,0.9682539682539683,0.9682539682539683
103698,63.0,62.0,61.0,-62.0,2016-01-27 13:00:00+00:00,2018-12-10 14:00:00+00:00,62.0,2018-12-10 14:00:00+00:00,"('GT',)",103.2,51.5,gas,gas,gas_turbine,0.6007751937984496,1.203883495145631,0.9841269841269841,1.0
103699,63.0,62.0,60.0,-54.0,2016-01-27 13:00:00+00:00,2015-02-28 19:00:00+00:00,60.0,2016-01-27 13:00:00+00:00,"('GT',)",103.2,51.5,gas,gas,gas_turbine,0.5813953488372093,1.1650485436893203,0.9523809523809523,0.967741935483871
103700,63.0,63.0,60.0,-59.0,2016-01-27 13:00:00+00:00,2015-03-02 02:00:00+00:00,60.0,2016-01-27 13:00:00+00:00,"('GT',)",103.2,51.5,gas,gas,gas_turbine,0.5813953488372093,1.1650485436893203,0.9523809523809523,0.9523809523809523
103701,706.0,682.0,172.0,-260.0,2016-08-19 16:00:00+00:00,2016-05-16 15:00:00+00:00,260.0,2016-05-16 15:00:00+00:00,"('ST',)",1323.0,661.5,coal,coal,steam_turbine,0.1965230536659108,0.3930461073318216,0.36827195467422097,0.3812316715542522
103702,601.0,582.0,144.0,-154.0,2019-11-10 10:00:00+00:00,2019-01-14 17:00:00+00:00,154.0,2019-01-14 17:00:00+00:00,"('CA', 'CT')",423.0,450.0,gas,gas,combined_cycle,0.3640661938534279,0.3422222222222222,0.2562396006655574,0.2646048109965636
103703,61.0,61.0,48.0,-48.0,2016-09-15 20:00:00+00:00,2018-09-07 22:00:00+00:00,48.0,2016-09-15 20:00:00+00:00,"('GT',)",,72.0,,gas,gas_turbine,,0.6666666666666666,0.7868852459016393,0.7868852459016393
103704,58.0,58.0,50.0,-51.0,2018-11-13 14:00:00+00:00,2019-09-24 21:00:00+00:00,51.0,2019-09-24 21:00:00+00:00,"('GT',)",,72.0,,gas,gas_turbine,,0.7083333333333334,0.8793103448275862,0.8793103448275862
103705,61.0,61.0,50.0,-52.0,2018-11-14 12:00:00+00:00,2018-11-13 19:00:00+00:00,52.0,2018-11-13 19:00:00+00:00,"('GT',)",,72.0,,gas,gas_turbine,,0.7222222222222222,0.8524590163934426,0.8524590163934426
103706,54.0,54.0,43.0,-51.0,2018-08-13 17:00:00+00:00,2015-05-30 22:00:00+00:00,51.0,2015-05-30 22:00:00+00:00,"('GT',)",,72.0,,gas,gas_turbine,,0.7083333333333334,0.9444444444444444,0.9444444444444444
103707,69.0,69.0,56.0,-60.0,2018-11-14 12:00:00+00:00,2019-09-30 22:00:00+00:00,60.0,2019-09-30 22:00:00+00:00,"('GT',)",,72.0,,gas,gas_turbine,,0.8333333333333334,0.8695652173913043,0.8695652173913043
103708,62.0,62.0,56.0,-57.0,2018-11-14 13:00:00+00:00,2019-09-22 21:00:00+00:00,57.0,2019-09-22 21:00:00+00:00,"('GT',)",,72.0,,gas,gas_turbine,,0.7916666666666666,0.9193548387096774,0.9193548387096774
103709,278.0,274.0,28.0,-36.0,2015-03-05 12:00:00+00:00,2015-03-05 17:00:00+00:00,36.0,2015-03-05 17:00:00+00:00,"('CA', 'CT')",,329.1,,gas,combined_cycle,,0.10938924339106654,0.12949640287769784,0.13138686131386862
103710,286.0,279.0,39.0,-32.0,2015-02-24 13:00:00+00:00,2015-02-24 01:00:00+00:00,39.0,2015-02-24 13:00:00+00:00,"('CA', 'CT')",,334.5,,gas,combined_cycle,,0.11659192825112108,0.13636363636363635,0.13978494623655913
103711,74.0,74.0,65.0,-63.0,2015-09-10 18:00:00+00:00,2019-11-13 04:00:00+00:00,65.0,2015-09-10 18:00:00+00:00,"('GT',)",,85.0,,gas,gas_turbine,,0.7647058823529411,0.8783783783783784,0.8783783783783784
103712,74.0,74.0,64.0,-63.0,2019-11-08 13:00:00+00:00,2019-11-13 04:00:00+00:00,64.0,2019-11-08 13:00:00+00:00,"('GT',)",,85.0,,gas,gas_turbine,,0.7529411764705882,0.8648648648648649,0.8648648648648649
103713,74.0,74.0,65.0,-66.0,2019-11-13 00:00:00+00:00,2018-01-17 04:00:00+00:00,66.0,2018-01-17 04:00:00+00:00,"('GT',)",,85.0,,gas,gas_turbine,,0.7764705882352941,0.8918918918918919,0.8918918918918919
103714,74.0,74.0,66.0,-71.0,2019-11-13 00:00:00+00:00,2018-02-12 03:00:00+00:00,71.0,2018-02-12 03:00:00+00:00,"('GT',)",,85.0,,gas,gas_turbine,,0.8352941176470589,0.9594594594594594,0.9594594594594594
103715,74.0,74.0,65.0,-58.0,2019-11-13 00:00:00+00:00,2018-05-08 00:00:00+00:00,65.0,2019-11-13 00:00:00+00:00,"('GT',)",,85.0,,gas,gas_turbine,,0.7647058823529411,0.8783783783783784,0.8783783783783784
103716,74.0,74.0,59.0,-71.0,2019-11-13 00:00:00+00:00,2018-02-22 02:00:00+00:00,71.0,2018-02-22 02:00:00+00:00,"('GT',)",,85.0,,gas,gas_turbine,,0.8352941176470589,0.9594594594594594,0.9594594594594594
103717,79.0,79.0,73.0,-42.0,2018-01-17 12:00:00+00:00,2015-08-12 22:00:00+00:00,73.0,2018-01-17 12:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.8165548098434003,0.9240506329113924,0.9240506329113924
103718,78.0,78.0,73.0,-53.0,2018-02-05 12:00:00+00:00,2017-11-07 23:00:00+00:00,73.0,2018-02-05 12:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.8165548098434003,0.9358974358974359,0.9358974358974359
103719,73.0,73.0,61.0,-61.0,2018-01-23 12:00:00+00:00,2016-01-27 17:00:00+00:00,61.0,2018-01-23 12:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.6823266219239373,0.8356164383561644,0.8356164383561644
103720,77.0,77.0,73.0,-59.0,2018-02-05 12:00:00+00:00,2019-12-03 21:00:00+00:00,73.0,2018-02-05 12:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.8165548098434003,0.948051948051948,0.948051948051948
103721,79.0,79.0,71.0,-60.0,2018-01-17 12:00:00+00:00,2016-07-28 17:00:00+00:00,71.0,2018-01-17 12:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.7941834451901566,0.8987341772151899,0.8987341772151899
103722,76.0,76.0,62.0,-61.0,2019-08-12 19:00:00+00:00,2015-08-11 22:00:00+00:00,62.0,2019-08-12 19:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.6935123042505592,0.8157894736842105,0.8157894736842105
103723,77.0,77.0,60.0,-70.0,2019-12-11 00:00:00+00:00,2017-11-19 18:00:00+00:00,70.0,2017-11-19 18:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.7829977628635346,0.9090909090909091,0.9090909090909091
103724,75.0,75.0,64.0,-63.0,2015-08-11 20:00:00+00:00,2019-06-06 12:00:00+00:00,64.0,2015-08-11 20:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.7158836689038031,0.8533333333333334,0.8533333333333334
103725,79.0,79.0,60.0,-64.0,2018-12-04 06:00:00+00:00,2019-05-08 17:00:00+00:00,64.0,2019-05-08 17:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.7158836689038031,0.810126582278481,0.810126582278481
103726,72.0,72.0,65.0,-61.0,2019-02-22 11:00:00+00:00,2019-05-08 16:00:00+00:00,65.0,2019-02-22 11:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.727069351230425,0.9027777777777778,0.9027777777777778
103727,78.0,78.0,65.0,-66.0,2015-08-11 20:00:00+00:00,2016-10-19 22:00:00+00:00,66.0,2016-10-19 22:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.7382550335570469,0.8461538461538461,0.8461538461538461
103728,77.0,77.0,73.0,-57.0,2015-02-02 12:00:00+00:00,2015-07-31 21:00:00+00:00,73.0,2015-02-02 12:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.8165548098434003,0.948051948051948,0.948051948051948
103729,89.0,89.0,75.0,-69.0,2018-02-22 00:00:00+00:00,2019-11-13 03:00:00+00:00,75.0,2018-02-22 00:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.8389261744966442,0.8426966292134831,0.8426966292134831
103730,80.0,80.0,74.0,-61.0,2018-01-17 12:00:00+00:00,2015-02-09 04:00:00+00:00,74.0,2018-01-17 12:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.8277404921700223,0.925,0.925
103731,83.0,83.0,78.0,-62.0,2018-02-05 12:00:00+00:00,2017-02-15 17:00:00+00:00,78.0,2018-02-05 12:00:00+00:00,"('GT',)",,89.4,,gas,gas_turbine,,0.87248322147651,0.9397590361445783,0.9397590361445783
103732,301.0,301.0,142.0,-111.0,2015-04-08 20:00:00+00:00,2018-02-13 03:00:00+00:00,142.0,2015-04-08 20:00:00+00:00,"('CA', 'CT')",160.0,376.9,gas,gas,combined_cycle,0.8875,0.3767577606792253,0.4717607973421927,0.4717607973421927
103733,107.0,107.0,103.0,-103.0,2019-11-08 23:00:00+00:00,2015-02-06 02:00:00+00:00,103.0,2019-11-08 23:00:00+00:00,"('GT',)",100.0,131.8,gas,gas,gas_turbine,1.03,0.7814871016691957,0.9626168224299065,0.9626168224299065
103734,105.0,105.0,101.0,-101.0,2019-03-06 12:00:00+00:00,2018-01-19 03:00:00+00:00,101.0,2019-03-06 12:00:00+00:00,"('GT',)",100.0,131.8,gas,gas,gas_turbine,1.01,0.7663125948406676,0.9619047619047619,0.9619047619047619
103735,70.0,70.0,61.0,-66.0,2015-04-16 16:00:00+00:00,2015-02-04 17:00:00+00:00,66.0,2015-02-04 17:00:00+00:00,"('GT',)",,86.9,,gas,gas_turbine,,0.7594936708860759,0.9428571428571428,0.9428571428571428
103736,717.0,697.0,274.0,-321.0,2016-01-08 11:00:00+00:00,2018-08-02 04:00:00+00:00,321.0,2018-08-02 04:00:00+00:00,"('CA', 'CT')",702.0,730.2,gas,gas,combined_cycle,0.45726495726495725,0.4396055875102711,0.4476987447698745,0.460545193687231
103737,713.0,692.0,297.0,-317.0,2015-08-11 15:00:00+00:00,2016-01-03 05:00:00+00:00,317.0,2016-01-03 05:00:00+00:00,"('CA', 'CT')",702.0,730.2,gas,gas,combined_cycle,0.4515669515669516,0.4341276362640372,0.44460028050490885,0.45809248554913296
103738,46.0,46.0,42.0,-44.0,2018-05-16 17:00:00+00:00,2017-07-07 01:00:00+00:00,44.0,2017-07-07 01:00:00+00:00,"('GT',)",48.0,60.5,gas,gas,gas_turbine,0.9166666666666666,0.7272727272727273,0.9565217391304348,0.9565217391304348
103739,45.0,45.0,42.0,-43.0,2016-08-02 17:00:00+00:00,2016-08-04 00:00:00+00:00,43.0,2016-08-04 00:00:00+00:00,"('GT',)",48.0,60.5,gas,gas,gas_turbine,0.8958333333333334,0.7107438016528925,0.9555555555555556,0.9555555555555556
103740,46.0,46.0,43.0,-45.0,2016-12-30 14:00:00+00:00,2017-12-08 05:00:00+00:00,45.0,2017-12-08 05:00:00+00:00,"('GT',)",48.0,60.5,gas,gas,gas_turbine,0.9375,0.743801652892562,0.9782608695652174,0.9782608695652174
103741,46.0,46.0,41.0,-45.0,2015-02-24 00:00:00+00:00,2019-09-11 23:00:00+00:00,45.0,2019-09-11 23:00:00+00:00,"('GT',)",48.0,60.5,gas,gas,gas_turbine,0.9375,0.743801652892562,0.9782608695652174,0.9782608695652174
103742,396.0,394.0,106.0,-93.0,2018-11-15 00:00:00+00:00,2017-05-12 05:00:00+00:00,106.0,2018-11-15 00:00:00+00:00,"('CA', 'CT')",359.4,535.5,gas,gas,combined_cycle,0.29493600445186424,0.19794584500466852,0.2676767676767677,0.26903553299492383
103743,51.0,51.0,48.0,-49.0,2018-02-07 00:00:00+00:00,2015-07-28 22:00:00+00:00,49.0,2015-07-28 22:00:00+00:00,"('GT',)",50.0,49.1,gas,gas,gas_turbine,0.98,0.9979633401221996,0.9607843137254902,0.9607843137254902
103744,699.0,628.0,145.0,-150.0,2015-11-09 11:00:00+00:00,2019-05-28 07:00:00+00:00,150.0,2019-05-28 07:00:00+00:00,"('CA', 'CT')",431.0,604.4000000000001,gas,gas,combined_cycle,0.3480278422273782,0.24818001323626734,0.2145922746781116,0.23885350318471338
103745,50.0,50.0,50.0,-50.0,2018-02-19 15:00:00+00:00,2018-02-19 16:00:00+00:00,50.0,2018-02-19 15:00:00+00:00,"('GT',)",60.5,51.4,gas,gas,gas_turbine,0.8264462809917356,0.9727626459143969,1.0,1.0
103746,50.0,50.0,50.0,-50.0,2017-12-08 06:00:00+00:00,2017-12-08 13:00:00+00:00,50.0,2017-12-08 06:00:00+00:00,"('GT',)",60.5,51.4,gas,gas,gas_turbine,0.8264462809917356,0.9727626459143969,1.0,1.0
103747,1000.0,1000.0,461.0,-444.0,2018-04-15 01:00:00+00:00,2015-04-16 02:00:00+00:00,461.0,2018-04-15 01:00:00+00:00,"('ST',)",1008.0,1008.0,coal,coal,steam_turbine,0.4573412698412698,0.4573412698412698,0.461,0.461
103748,43.0,43.0,38.0,-42.0,2015-04-16 15:00:00+00:00,2018-05-31 05:00:00+00:00,42.0,2018-05-31 05:00:00+00:00,"('GT',)",40.0,40.0,gas,gas,gas_turbine,1.05,1.05,0.9767441860465116,0.9767441860465116
103749,689.0,689.0,333.0,-267.0,2015-03-01 22:00:00+00:00,2016-04-25 21:00:00+00:00,333.0,2015-03-01 22:00:00+00:00,"('CA', 'CT')",518.0,640.0,gas,gas,combined_cycle,0.6428571428571429,0.5203125,0.4833091436865022,0.4833091436865022
103750,943.0,941.0,336.0,-374.0,2018-01-05 06:00:00+00:00,2018-11-28 12:00:00+00:00,374.0,2018-11-28 12:00:00+00:00,"('CA', 'CT')",1007.4,996.9000000000001,gas,gas,combined_cycle,0.3712527297994838,0.37516300531648106,0.39660657476139977,0.39744952178533477
103751,308.0,308.0,181.0,-258.0,2018-02-23 16:00:00+00:00,2016-03-14 17:00:00+00:00,258.0,2016-03-14 17:00:00+00:00,"('CA', 'CT')",170.0,324.0,gas,gas,combined_cycle,1.5176470588235293,0.7962962962962963,0.8376623376623377,0.8376623376623377
103752,195.0,195.0,175.0,-168.0,2019-03-04 10:00:00+00:00,2015-07-01 01:00:00+00:00,175.0,2019-03-04 10:00:00+00:00,"('GT',)",203.0,182.7,gas,gas,gas_turbine,0.8620689655172413,0.9578544061302683,0.8974358974358975,0.8974358974358975
103753,170.0,170.0,168.0,-168.0,2016-12-06 19:00:00+00:00,2016-12-07 22:00:00+00:00,168.0,2016-12-06 19:00:00+00:00,"('GT',)",170.0,170.0,gas,gas,gas_turbine,0.9882352941176471,0.9882352941176471,0.9882352941176471,0.9882352941176471
103754,62.0,62.0,55.0,-60.0,2017-06-05 21:00:00+00:00,2016-12-06 20:00:00+00:00,60.0,2016-12-06 20:00:00+00:00,"('GT',)",120.0,82.2,gas,gas,gas_turbine,0.5,0.7299270072992701,0.967741935483871,0.967741935483871
103755,787.0,784.0,310.0,-372.0,2019-06-17 21:00:00+00:00,2016-04-19 16:00:00+00:00,372.0,2016-04-19 16:00:00+00:00,"('CA', 'CT')",571.2,803.2,gas,gas,combined_cycle,0.6512605042016806,0.4631474103585657,0.4726810673443456,0.4744897959183674
103756,793.0,785.0,377.0,-526.0,2015-06-09 21:00:00+00:00,2015-06-09 20:00:00+00:00,526.0,2015-06-09 20:00:00+00:00,"('CA', 'CT')",571.2,803.2,gas,gas,combined_cycle,0.9208683473389355,0.6548804780876494,0.6633039092055486,0.6700636942675159
103757,783.0,783.0,339.0,-395.0,2018-08-18 23:00:00+00:00,2018-08-18 22:00:00+00:00,395.0,2018-08-18 22:00:00+00:00,"('CA', 'CT')",571.2,803.2,gas,gas,combined_cycle,0.6915266106442577,0.49178286852589637,0.5044699872286079,0.5044699872286079
103758,395.0,395.0,130.0,-172.0,2019-12-01 17:00:00+00:00,2018-01-03 06:00:00+00:00,172.0,2018-01-03 06:00:00+00:00,"('CA', 'CT')",389.3,574.6,gas,gas,combined_cycle,0.4418186488569227,0.2993386703793943,0.43544303797468353,0.43544303797468353
103759,203.0,203.0,185.0,-185.0,2016-12-08 22:00:00+00:00,2017-01-04 14:00:00+00:00,185.0,2016-12-08 22:00:00+00:00,"('GT',)",203.0,182.7,gas,gas,gas_turbine,0.9113300492610837,1.0125889436234266,0.9113300492610837,0.9113300492610837
103760,98.0,98.0,93.0,-92.0,2015-08-12 18:00:00+00:00,2015-08-27 02:00:00+00:00,93.0,2015-08-12 18:00:00+00:00,"('GT',)",100.0,131.8,gas,gas,gas_turbine,0.93,0.7056145675265554,0.9489795918367347,0.9489795918367347
103761,100.0,100.0,92.0,-93.0,2017-08-16 18:00:00+00:00,2019-08-13 06:00:00+00:00,93.0,2019-08-13 06:00:00+00:00,"('GT',)",100.0,131.8,gas,gas,gas_turbine,0.93,0.7056145675265554,0.93,0.93
103762,100.0,100.0,95.0,-93.0,2016-11-01 17:00:00+00:00,2018-01-04 22:00:00+00:00,95.0,2016-11-01 17:00:00+00:00,"('GT',)",100.0,131.8,gas,gas,gas_turbine,0.95,0.7207890743550834,0.95,0.95
103763,98.0,98.0,93.0,-92.0,2018-02-25 01:00:00+00:00,2018-05-16 20:00:00+00:00,93.0,2018-02-25 01:00:00+00:00,"('GT',)",100.0,131.8,gas,gas,gas_turbine,0.93,0.7056145675265554,0.9489795918367347,0.9489795918367347
103764,680.0,680.0,201.0,-231.0,2019-02-08 00:00:00+00:00,2019-08-02 08:00:00+00:00,231.0,2019-08-02 08:00:00+00:00,"('CA', 'CT')",469.79999999999995,728.0,gas,gas,combined_cycle,0.49169859514687103,0.3173076923076923,0.3397058823529412,0.3397058823529412
103765,202.0,202.0,202.0,-202.0,2016-08-29 12:00:00+00:00,2016-08-29 13:00:00+00:00,202.0,2016-08-29 12:00:00+00:00,"('IC',)",202.0,9.3,gas,gas,internal_combustion,1.0,21.72043010752688,1.0,1.0
103766,179.0,179.0,149.0,-152.0,2019-10-28 16:00:00+00:00,2018-10-25 04:00:00+00:00,152.0,2018-10-25 04:00:00+00:00,"('GT',)",173.0,179.4,gas,gas,gas_turbine,0.8786127167630058,0.8472686733556298,0.8491620111731844,0.8491620111731844
103767,181.0,181.0,152.0,-163.0,2018-12-05 13:00:00+00:00,2017-01-07 13:00:00+00:00,163.0,2017-01-07 13:00:00+00:00,"('GT',)",173.0,179.4,gas,gas,gas_turbine,0.9421965317919075,0.9085841694537347,0.9005524861878453,0.9005524861878453
103768,62.0,62.0,27.0,-54.0,2015-10-06 21:00:00+00:00,2015-10-06 20:00:00+00:00,54.0,2015-10-06 20:00:00+00:00,"('ST',)",,58.1,,coal,steam_turbine,,0.9294320137693631,0.8709677419354839,0.8709677419354839
103769,833.0,833.0,303.0,-339.0,2018-12-22 20:00:00+00:00,2019-06-07 14:00:00+00:00,339.0,2019-06-07 14:00:00+00:00,"('CA', 'CT')",605.0,846.7,gas,gas,combined_cycle,0.5603305785123966,0.40037793787646153,0.4069627851140456,0.4069627851140456
103770,1189.0,1180.0,684.0,-798.0,2018-03-22 16:00:00+00:00,2018-03-21 20:00:00+00:00,798.0,2018-03-21 20:00:00+00:00,"('CA', 'CT')",800.0,1170.9,gas,gas,combined_cycle,0.9975,0.6815270304893671,0.671152228763667,0.676271186440678
103771,205.0,205.0,198.0,-186.0,2016-04-30 13:00:00+00:00,2019-07-23 19:00:00+00:00,198.0,2016-04-30 13:00:00+00:00,"('IC',)",202.0,9.3,gas,gas,internal_combustion,0.9801980198019802,21.29032258064516,0.9658536585365853,0.9658536585365853
103772,207.0,207.0,171.0,-200.0,2016-09-18 22:00:00+00:00,2018-11-14 14:00:00+00:00,200.0,2018-11-14 14:00:00+00:00,"('IC',)",202.0,9.3,gas,gas,internal_combustion,0.9900990099009901,21.50537634408602,0.966183574879227,0.966183574879227
103773,45.0,45.0,39.0,-40.0,2019-08-02 18:00:00+00:00,2019-05-19 23:00:00+00:00,40.0,2019-05-19 23:00:00+00:00,"('GT',)",50.0,60.5,gas,gas,gas_turbine,0.8,0.6611570247933884,0.8888888888888888,0.8888888888888888
103774,46.0,46.0,44.0,-43.0,2019-02-20 10:00:00+00:00,2018-12-14 01:00:00+00:00,44.0,2019-02-20 10:00:00+00:00,"('GT',)",50.0,60.5,gas,gas,gas_turbine,0.88,0.7272727272727273,0.9565217391304348,0.9565217391304348
103775,45.0,45.0,41.0,-41.0,2018-12-10 12:00:00+00:00,2019-11-15 15:00:00+00:00,41.0,2018-12-10 12:00:00+00:00,"('GT',)",50.0,60.5,gas,gas,gas_turbine,0.82,0.6776859504132231,0.9111111111111111,0.9111111111111111
103776,45.0,45.0,42.0,-39.0,2018-11-18 23:00:00+00:00,2019-10-29 18:00:00+00:00,42.0,2018-11-18 23:00:00+00:00,"('GT',)",50.0,60.5,gas,gas,gas_turbine,0.84,0.6942148760330579,0.9333333333333333,0.9333333333333333
103777,1248.0,1247.0,534.0,-548.0,2018-11-28 22:00:00+00:00,2018-01-02 17:00:00+00:00,548.0,2018-01-02 17:00:00+00:00,"('CA', 'CT')",966.0,1230.3,gas,gas,combined_cycle,0.567287784679089,0.4454198163049663,0.4391025641025641,0.43945469125902165
103778,1225.0,1225.0,578.0,-646.0,2018-10-05 18:00:00+00:00,2017-05-19 07:00:00+00:00,646.0,2017-05-19 07:00:00+00:00,"('CA', 'CT')",900.365,1231.2,gas,gas,combined_cycle,0.7174867970212081,0.5246913580246914,0.5273469387755102,0.5273469387755102
103779,88.0,88.0,73.0,-71.0,2015-01-08 11:00:00+00:00,2015-11-05 03:00:00+00:00,73.0,2015-01-08 11:00:00+00:00,"('GT',)",85.0,86.5,gas,gas,gas_turbine,0.8588235294117647,0.8439306358381503,0.8295454545454546,0.8295454545454546
103780,88.0,88.0,81.0,-81.0,2015-11-23 12:00:00+00:00,2015-01-21 17:00:00+00:00,81.0,2015-11-23 12:00:00+00:00,"('GT',)",85.0,85.0,gas,gas,gas_turbine,0.9529411764705882,0.9529411764705882,0.9204545454545454,0.9204545454545454
103781,91.0,91.0,85.0,-78.0,2015-11-23 12:00:00+00:00,2015-10-09 12:00:00+00:00,85.0,2015-11-23 12:00:00+00:00,"('GT',)",85.0,85.0,gas,gas,gas_turbine,1.0,1.0,0.9340659340659341,0.9340659340659341
103782,89.0,89.0,73.0,-72.0,2015-01-08 11:00:00+00:00,2015-08-05 20:00:00+00:00,73.0,2015-01-08 11:00:00+00:00,"('GT',)",85.0,86.5,gas,gas,gas_turbine,0.8588235294117647,0.8439306358381503,0.8202247191011236,0.8202247191011236
103783,276.0,275.0,124.0,-219.0,2019-09-05 18:00:00+00:00,2019-09-05 16:00:00+00:00,219.0,2019-09-05 16:00:00+00:00,"('CA', 'CT')",185.1,285.1,gas,gas,combined_cycle,1.1831442463533226,0.7681515257804279,0.7934782608695652,0.7963636363636364
103784,303.0,261.0,61.0,-99.0,2018-07-29 17:00:00+00:00,2019-07-09 22:00:00+00:00,99.0,2019-07-09 22:00:00+00:00,"('CA', 'CT')",205.0,271.1,gas,gas,combined_cycle,0.48292682926829267,0.3651789007746219,0.32673267326732675,0.3793103448275862
103785,280.0,279.0,143.0,-118.0,2018-01-17 12:00:00+00:00,2018-01-17 11:00:00+00:00,143.0,2018-01-17 12:00:00+00:00,"('CA', 'CT')",195.0,295.0,gas,gas,combined_cycle,0.7333333333333333,0.4847457627118644,0.5107142857142857,0.5125448028673835
103786,278.0,276.0,104.0,-158.0,2017-12-04 22:00:00+00:00,2017-09-29 01:00:00+00:00,158.0,2017-09-29 01:00:00+00:00,"('CA', 'CT')",330.0,307.0,gas,gas,combined_cycle,0.47878787878787876,0.5146579804560261,0.5683453237410072,0.572463768115942
103787,71.0,71.0,61.0,-62.0,2018-08-30 20:00:00+00:00,2018-09-26 22:00:00+00:00,62.0,2018-09-26 22:00:00+00:00,"('GT',)",71.2,71.2,gas,gas,gas_turbine,0.8707865168539326,0.8707865168539326,0.8732394366197183,0.8732394366197183
103788,68.0,68.0,60.0,-66.0,2018-09-07 19:00:00+00:00,2017-03-04 20:00:00+00:00,66.0,2017-03-04 20:00:00+00:00,"('GT',)",71.2,71.2,gas,gas,gas_turbine,0.9269662921348314,0.9269662921348314,0.9705882352941176,0.9705882352941176
103789,66.0,66.0,55.0,-54.0,2017-04-25 20:00:00+00:00,2018-08-16 04:00:00+00:00,55.0,2017-04-25 20:00:00+00:00,"('GT',)",71.2,71.2,gas,gas,gas_turbine,0.7724719101123595,0.7724719101123595,0.8333333333333334,0.8333333333333334
103790,71.0,71.0,71.0,-67.0,2018-06-29 13:00:00+00:00,2019-02-08 18:00:00+00:00,71.0,2018-06-29 13:00:00+00:00,"('GT',)",71.2,71.2,gas,gas,gas_turbine,0.997191011235955,0.997191011235955,1.0,1.0
103791,68.0,68.0,59.0,-64.0,2017-02-24 21:00:00+00:00,2019-01-30 15:00:00+00:00,64.0,2019-01-30 15:00:00+00:00,"('GT',)",71.2,71.2,gas,gas,gas_turbine,0.898876404494382,0.898876404494382,0.9411764705882353,0.9411764705882353
103792,70.0,70.0,62.0,-63.0,2019-03-05 11:00:00+00:00,2019-03-01 14:00:00+00:00,63.0,2019-03-01 14:00:00+00:00,"('GT',)",71.2,71.2,gas,gas,gas_turbine,0.8848314606741573,0.8848314606741573,0.9,0.9
